ga_session_id,user_pseudo_id,session_date,total_events,total_engagement_sec,conversions,converted,unique_screens,loan_amount_brl,net_disbursed_brl,platform,app_version,device_os,country,city,traffic_source,traffic_medium,traffic_campaign,state,cluster
1000117521,user_139794,2026-03-25,12,53.1,0,0,3,10000.0,9613.31,ANDROID,7.43.0,Android 14,BR,Rio de Janeiro,in_app_banner,app_internal,(not set),RJ,2
1003005693,user_106886,2026-03-20,11,51.3,0,0,3,5000.0,4915.87,ANDROID,7.41.0,Android 14,BR,Porto Alegre,push,push_notification,retargeting_preaprovado,RS,2
1003669727,user_117526,2026-03-10,11,48.2,0,0,3,20000.0,18839.46,ANDROID,7.42.0,Android 14,BR,Belo Horizonte,organic,organic,always_on_credito,MG,2
1013209749,user_116476,2026-03-24,12,52.8,0,0,3,1000.0,966.49,IOS,7.41.0,iOS 18,BR,Salvador,organic,organic,cross_sell_folha,BA,2
1013800084,user_122803,2026-03-26,11,39.7,0,0,3,2000.0,1972.29,ANDROID,7.41.0,Android 14,BR,Curitiba,crm_email,email,retargeting_preaprovado,PR,2
1014749121,user_119362,2026-03-01,11,60.4,0,0,3,2000.0,1902.47,IOS,7.42.0,iOS 18,BR,Belo Horizonte,push,push_notification,cross_sell_folha,MG,2
1014929373,user_106661,2026-03-25,11,65.7,0,0,3,7000.0,6706.34,IOS,7.41.1,iOS 18,BR,Curitiba,paid_search,cpc,cross_sell_folha,PR,2
1024898222,user_123339,2026-03-20,10,58.5,0,0,3,3000.0,2919.02,IOS,7.43.0,iOS 18,BR,São Paulo,organic,organic,(not set),SP,2
1027611337,user_131974,2026-03-11,11,44.4,0,0,3,1000.0,951.99,IOS,7.42.0,iOS 18,BR,Rio de Janeiro,paid_search,cpc,cross_sell_folha,RJ,2
1031580646,user_130711,2026-03-20,11,52.7,0,0,3,7000.0,6712.97,IOS,7.43.0,iOS 18,BR,Curitiba,crm_email,email,cross_sell_folha,PR,2
1037833789,user_115521,2026-03-15,12,49.2,0,0,3,1500.0,1440.49,ANDROID,7.41.1,Android 14,BR,Salvador,crm_email,email,campanha_marco_consignado,BA,2
1039758738,user_135946,2026-03-01,10,44.3,0,0,3,5000.0,4719.83,IOS,7.43.0,iOS 18,BR,Salvador,in_app_banner,app_internal,always_on_credito,BA,2
1047555661,user_102822,2026-03-23,11,45.0,0,0,3,20000.0,18916.28,ANDROID,7.41.1,Android 14,BR,Salvador,crm_email,email,campanha_marco_consignado,BA,2
1048817227,user_115141,2026-03-10,12,67.3,0,0,3,10000.0,9251.96,ANDROID,7.42.0,Android 14,BR,Salvador,push,push_notification,always_on_credito,BA,2
1051907620,user_126998,2026-03-29,11,40.0,0,0,3,10000.0,9525.6,IOS,7.42.0,iOS 18,BR,Belo Horizonte,paid_search,cpc,(not set),MG,2
